customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
ID_05771,Male,1,No,No,43,No,Fiber optic,No,No internet service,Yes,Yes,No internet service,No,Two year,No,Mailed check,83.38424864147876,4145.411289730808,Yes
ID_05772,Male,1,Yes,Yes,30,No,DSL,Yes,No,Yes,Yes,Yes,No,Two year,Yes,Bank transfer,80.01995608358435,6067.886127243245,No
ID_05773,Male,0,No,No,65,Yes,DSL,No internet service,No,Yes,No internet service,No,Yes,One year,Yes,Mailed check,75.90081863465113,1234.520921498216,No
ID_05774,Male,0,No,No,57,Yes,DSL,No internet service,Yes,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer,113.11829591510322,2405.498013200932,Yes
ID_05775,Male,0,Yes,Yes,59,Yes,Fiber optic,Yes,No internet service,Yes,Yes,Yes,No,Two year,Yes,Electronic check,112.65264780815377,1786.2757966619452,No
ID_05776,Female,1,Yes,Yes,1,No,DSL,No,No,No internet service,No,No internet service,Yes,One year,Yes,Bank transfer,77.23714457943993,4618.087525482533,No
ID_05777,Male,1,Yes,No,35,Yes,DSL,No internet service,No internet service,No internet service,No internet service,No,No,Month-to-month,Yes,Bank transfer,93.87117488555674,3355.272583240019,No
ID_05778,Female,0,No,Yes,69,Yes,Fiber optic,Yes,No,No internet service,No,No,No,One year,No,Credit card,100.4943652639985,2659.18414299565,No
ID_05779,Male,1,No,Yes,59,No,No,Yes,No,No,No,Yes,Yes,Two year,No,Credit card,30.98533247967728,2926.546449622191,Yes
ID_05780,Male,1,Yes,No,22,Yes,Fiber optic,No,Yes,No internet service,No internet service,Yes,No,One year,No,Electronic check,104.49541071462026,3809.3482682692984,No
ID_05781,Female,1,No,Yes,46,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card,20.51190331559794,3405.4714566669804,Yes
ID_05782,Female,0,Yes,No,45,No,No,Yes,No internet service,No,No,No internet service,Yes,One year,No,Credit card,20.203560190143094,5679.959515861963,No
ID_05783,Male,0,Yes,Yes,43,No,DSL,No,No,No,No internet service,No,No internet service,One year,No,Electronic check,51.03079373883659,5572.438211347938,No
ID_05784,Female,0,Yes,Yes,18,Yes,DSL,No internet service,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,99.2972300413865,310.3648431096507,No
ID_05785,Female,0,No,No,48,No,No,No internet service,Yes,No internet service,No,Yes,No internet service,Two year,Yes,Bank transfer,112.14136102632585,5706.09014273396,No
ID_05786,Female,0,No,No,57,Yes,DSL,Yes,Yes,No internet service,Yes,Yes,No internet service,Two year,No,Credit card,59.92145115792266,1853.8694782575637,No
ID_05787,Female,1,Yes,No,6,No,No,Yes,No internet service,No,No,No internet service,No,One year,No,Credit card,83.10103939653422,3416.596681250807,No
ID_05788,Male,1,Yes,Yes,40,No,DSL,No,No,Yes,No internet service,No internet service,Yes,Two year,Yes,Electronic check,67.25636922973229,1857.4074139792683,No
ID_05789,Female,1,No,No,14,No,Fiber optic,No internet service,No,No internet service,No,No,Yes,One year,No,Bank transfer,47.96890188813498,1039.8660729009057,No
ID_05790,Male,1,Yes,No,52,No,No,No,Yes,No,No,Yes,No,Month-to-month,No,Credit card,106.77651510467011,4713.018417034685,No
ID_05791,Male,0,No,Yes,22,Yes,No,Yes,Yes,No,No internet service,No internet service,No,One year,Yes,Electronic check,78.69386292792117,7609.948863026475,No
ID_05792,Male,0,Yes,Yes,64,Yes,DSL,Yes,Yes,No internet service,No internet service,Yes,No internet service,Two year,Yes,Bank transfer,88.93633522625495,3038.5272949963987,No
ID_05793,Male,1,No,Yes,59,Yes,Fiber optic,Yes,No internet service,No,Yes,No internet service,Yes,Month-to-month,Yes,Credit card,81.71751476390236,5458.320150432214,No
ID_05794,Female,0,Yes,No,9,No,DSL,Yes,No,No,No internet service,Yes,No,Month-to-month,Yes,Credit card,28.402809876520735,3679.1189840637135,Yes
ID_05795,Female,1,No,Yes,57,Yes,Fiber optic,Yes,Yes,No internet service,No,No,No,Month-to-month,Yes,Electronic check,102.95552640787399,1532.1248659372309,Yes
ID_05796,Male,1,Yes,Yes,46,No,DSL,Yes,Yes,Yes,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,23.849460858480715,7375.644856411377,Yes
ID_05797,Male,1,No,No,14,Yes,No,No,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,89.07749515759818,3651.926666058286,No
ID_05798,Male,1,No,Yes,8,No,Fiber optic,No,No internet service,Yes,Yes,No,No,Two year,No,Bank transfer,34.13089718906685,166.43124365990246,No
ID_05799,Male,0,No,Yes,12,No,Fiber optic,No,No internet service,No,No,No,No internet service,Month-to-month,No,Electronic check,74.73899911407933,3707.4568953516705,No
ID_05800,Female,1,No,No,22,No,DSL,No internet service,No internet service,No internet service,Yes,Yes,Yes,Month-to-month,No,Bank transfer,32.73861806784483,146.8701462717562,No
ID_05801,Male,0,Yes,Yes,32,Yes,Fiber optic,No,No,No internet service,Yes,No internet service,No internet service,Month-to-month,Yes,Electronic check,116.94538741981265,6371.974590131054,Yes
ID_05802,Female,1,No,No,8,Yes,DSL,Yes,No internet service,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer,63.247591910496894,3006.0635228529477,No
ID_05803,Male,1,No,No,2,Yes,Fiber optic,No,Yes,No,No internet service,Yes,No,Month-to-month,Yes,Bank transfer,99.33020371773577,4955.409153510103,No
ID_05804,Male,1,Yes,No,24,Yes,DSL,No,No internet service,No internet service,No,Yes,No,One year,Yes,Credit card,99.6579369838768,6157.055096129156,No
ID_05805,Male,1,No,No,70,No,DSL,No internet service,No,No internet service,Yes,No internet service,No internet service,Month-to-month,Yes,Bank transfer,32.13669238811512,318.8730742803617,No
ID_05806,Male,0,Yes,No,35,No,DSL,Yes,No internet service,No,Yes,No,No,One year,No,Mailed check,76.62498184191259,4192.853382491686,No
ID_05807,Female,1,No,Yes,19,No,No,No internet service,No,Yes,No,Yes,No internet service,Two year,No,Credit card,119.91308758364062,5140.814937557309,Yes
ID_05808,Female,0,No,No,53,No,Fiber optic,No internet service,No,No internet service,Yes,No internet service,No internet service,Two year,Yes,Bank transfer,58.212963339636254,3822.212305369032,No
ID_05809,Female,1,No,No,18,Yes,No,No internet service,No internet service,No,No internet service,Yes,No internet service,Month-to-month,Yes,Electronic check,29.555109884844516,2519.718436196994,Yes
ID_05810,Male,1,No,No,59,Yes,No,No,Yes,No internet service,No internet service,No,No internet service,Two year,No,Mailed check,96.43855600734885,3759.4178516106876,Yes
ID_05811,Male,1,No,No,36,No,No,Yes,No,No internet service,No,No,Yes,Month-to-month,No,Credit card,79.41619195364676,3206.1984284898053,Yes
ID_05812,Female,0,No,Yes,2,Yes,No,Yes,No internet service,No internet service,No,No internet service,Yes,One year,Yes,Bank transfer,91.43899445061038,4931.391935799985,No
ID_05813,Female,1,Yes,Yes,18,No,Fiber optic,No internet service,No,Yes,No internet service,No internet service,No,Two year,No,Electronic check,73.20509368143053,3805.9829278429993,No
ID_05814,Male,1,Yes,Yes,52,No,Fiber optic,Yes,No internet service,No,No,No,No internet service,Month-to-month,Yes,Bank transfer,46.90756841372178,1128.5828072480695,No
ID_05815,Male,1,No,No,45,No,No,Yes,Yes,No internet service,No internet service,No internet service,No,Month-to-month,Yes,Mailed check,66.80671673625957,762.9881760644225,No
ID_05816,Female,1,No,Yes,55,Yes,Fiber optic,No internet service,No,No internet service,No internet service,No,No internet service,Two year,Yes,Electronic check,78.56357291894932,1389.3761862893468,No
ID_05817,Male,1,Yes,Yes,69,No,Fiber optic,No,Yes,No internet service,No internet service,Yes,No,Two year,No,Electronic check,43.753855556264604,618.3553803958126,Yes
ID_05818,Male,0,Yes,No,30,Yes,DSL,No internet service,Yes,Yes,No internet service,No,Yes,Two year,No,Electronic check,105.40744130859778,2103.168774631459,No
ID_05819,Female,0,No,No,52,No,Fiber optic,No internet service,Yes,No internet service,No,Yes,No,Month-to-month,Yes,Credit card,61.145508395697604,652.6880090948105,No
ID_05820,Male,1,No,Yes,33,Yes,No,No,Yes,No,No internet service,No internet service,No internet service,Month-to-month,No,Credit card,91.52139779805667,4868.290731132029,Yes
ID_05821,Female,1,No,Yes,30,Yes,Fiber optic,No,Yes,Yes,No internet service,Yes,No internet service,Month-to-month,Yes,Mailed check,114.40818583757815,3612.9606533211995,No
ID_05822,Male,0,No,Yes,59,No,No,No,No internet service,No,Yes,No,No,One year,No,Electronic check,61.55022217061946,2118.085409543828,No
ID_05823,Female,1,No,Yes,10,No,Fiber optic,No,Yes,No internet service,Yes,No internet service,No,Month-to-month,Yes,Bank transfer,66.13492289733287,199.14019125313462,No
ID_05824,Male,0,No,No,5,Yes,No,No internet service,No internet service,No internet service,Yes,No internet service,No internet service,Month-to-month,Yes,Bank transfer,38.361693657346045,1255.301106390157,No
ID_05825,Female,1,Yes,No,26,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,No,Credit card,57.610563036325736,5367.052753417137,No
ID_05826,Female,1,No,No,6,Yes,Fiber optic,Yes,Yes,No internet service,No,No internet service,Yes,Two year,Yes,Electronic check,72.91228381359574,2070.3265729201953,No
ID_05827,Female,0,No,No,48,No,Fiber optic,No internet service,No,No,Yes,No,No internet service,Month-to-month,Yes,Mailed check,42.958961704641084,2730.0803619449853,Yes
ID_05828,Female,1,Yes,No,71,No,No,No internet service,No internet service,No,Yes,Yes,No internet service,One year,Yes,Electronic check,22.613985664825137,703.0093302032061,No
ID_05829,Male,0,Yes,Yes,59,Yes,DSL,No,Yes,No,Yes,Yes,Yes,One year,No,Electronic check,45.77884256209397,4431.424360009036,No
ID_05830,Male,0,Yes,No,32,Yes,No,No,Yes,No internet service,No,No internet service,No,Two year,Yes,Electronic check,88.25739704682093,6454.504532712096,Yes
ID_05831,Female,0,Yes,No,46,Yes,Fiber optic,Yes,Yes,No internet service,No internet service,No,Yes,One year,No,Credit card,105.82572471935613,2891.00933241364,No
ID_05832,Male,1,No,Yes,43,No,No,No,No internet service,Yes,Yes,No,No internet service,One year,Yes,Bank transfer,33.10347948249944,1006.1436948693139,Yes
ID_05833,Male,0,Yes,No,26,No,Fiber optic,No internet service,No internet service,Yes,No internet service,Yes,Yes,Month-to-month,Yes,Bank transfer,87.17447929162917,7636.362873435852,No
ID_05834,Male,0,Yes,Yes,21,Yes,Fiber optic,No,No internet service,No,Yes,Yes,No,Month-to-month,No,Mailed check,54.001009372263155,4139.082159138291,Yes
ID_05835,Male,1,No,No,46,Yes,DSL,Yes,No,No,No,No internet service,No,Month-to-month,No,Credit card,50.10826838523659,806.4415589752829,No
ID_05836,Male,1,Yes,No,47,No,Fiber optic,No internet service,No,Yes,No,No,No internet service,Month-to-month,Yes,Mailed check,63.27008512870968,4029.25878298165,No
ID_05837,Female,1,Yes,No,29,No,Fiber optic,No internet service,Yes,Yes,No,No internet service,No internet service,Month-to-month,Yes,Mailed check,107.06865897971721,454.8496066139584,No
ID_05838,Female,1,No,Yes,1,Yes,Fiber optic,No,No internet service,No,No internet service,No internet service,Yes,One year,Yes,Credit card,78.0617055508799,536.8092076044904,No
ID_05839,Female,1,No,No,14,Yes,DSL,Yes,No internet service,Yes,No,No internet service,No,Month-to-month,Yes,Bank transfer,84.06760622369954,2616.086142117553,Yes
ID_05840,Female,1,No,Yes,46,Yes,No,Yes,No,No internet service,No internet service,No,Yes,One year,No,Bank transfer,31.449881956918738,5450.32785236597,Yes
ID_05841,Male,0,No,No,26,No,DSL,No,Yes,No internet service,No,Yes,No internet service,Two year,No,Bank transfer,32.06661881788871,5669.946413237904,No
ID_05842,Male,1,No,No,70,Yes,No,No internet service,No internet service,Yes,Yes,No,Yes,One year,No,Credit card,70.23331824014585,7221.489944978869,Yes
ID_05843,Female,0,No,Yes,26,Yes,Fiber optic,No internet service,No internet service,Yes,Yes,No,No,Month-to-month,Yes,Credit card,91.83263345731696,953.0914416640383,No
ID_05844,Male,1,No,Yes,12,Yes,No,No internet service,Yes,No internet service,Yes,No,No internet service,Month-to-month,Yes,Credit card,39.55360089369338,3765.483953581301,No
ID_05845,Male,0,Yes,No,54,No,No,No,No,No internet service,Yes,No internet service,Yes,Month-to-month,Yes,Bank transfer,74.78023599239327,3863.2556853046335,Yes
ID_05846,Female,0,Yes,Yes,16,No,No,No internet service,No,No,No internet service,No internet service,Yes,Two year,Yes,Mailed check,111.64342153381357,3740.5782987285193,No
ID_05847,Male,1,No,No,58,No,No,No internet service,No internet service,Yes,No,No,No,Two year,No,Bank transfer,71.27395525784783,6747.757238257291,No
ID_05848,Female,1,Yes,No,9,Yes,Fiber optic,No,Yes,No internet service,No internet service,No internet service,No,One year,Yes,Mailed check,68.07135032718179,6509.686051911587,Yes
ID_05849,Female,0,No,Yes,32,No,DSL,No internet service,Yes,Yes,No internet service,No internet service,Yes,One year,No,Bank transfer,78.528236974518,4111.198087534172,Yes
ID_05850,Male,1,Yes,Yes,36,No,No,No,Yes,No internet service,Yes,Yes,No,Month-to-month,Yes,Electronic check,89.24521367312323,6250.3491015837935,No
ID_05851,Male,1,No,Yes,7,No,Fiber optic,Yes,No internet service,No internet service,No,No,No internet service,Month-to-month,No,Credit card,50.209159912067896,567.6259419863679,Yes
ID_05852,Female,0,Yes,No,32,No,Fiber optic,Yes,No,Yes,No internet service,No,Yes,Month-to-month,No,Mailed check,53.460345134631,4303.852443711418,Yes
ID_05853,Female,0,No,Yes,6,No,Fiber optic,No,No,No,No internet service,No internet service,Yes,One year,Yes,Mailed check,35.65446537949485,849.73549448166,No
ID_05854,Male,0,Yes,No,33,Yes,Fiber optic,No,No,No internet service,No internet service,No,No internet service,Month-to-month,Yes,Bank transfer,114.88246951725395,6949.262182086996,Yes
ID_05855,Female,1,No,Yes,70,Yes,No,No,No,Yes,No internet service,No,No,One year,Yes,Mailed check,24.751733869213304,4074.8700543766668,Yes
ID_05856,Female,1,Yes,Yes,6,Yes,DSL,No internet service,No,No internet service,No,No,No internet service,One year,No,Electronic check,66.07530999241762,238.7138209235226,No
ID_05857,Female,1,Yes,Yes,40,Yes,Fiber optic,No internet service,No internet service,Yes,Yes,No,No internet service,Month-to-month,No,Mailed check,88.35678290881373,4442.258985718228,No
ID_05858,Male,1,No,Yes,54,Yes,DSL,No,No internet service,Yes,Yes,No internet service,Yes,Month-to-month,No,Mailed check,91.07792247547741,5928.376907157937,No
ID_05859,Female,0,Yes,Yes,6,No,DSL,No,No,No internet service,No internet service,Yes,No internet service,One year,Yes,Electronic check,82.63101485938884,1165.7638259823686,Yes
ID_05860,Male,1,Yes,No,17,No,DSL,No internet service,No,No,No,No internet service,No,One year,Yes,Credit card,54.056774861057804,2334.49502783851,No
ID_05861,Female,0,Yes,Yes,42,Yes,Fiber optic,No internet service,No internet service,No internet service,No,Yes,Yes,One year,Yes,Bank transfer,27.721723549392898,3641.47706030268,No
ID_05862,Male,1,Yes,Yes,39,No,Fiber optic,No,No,No internet service,No internet service,No,No,One year,No,Bank transfer,113.21132870105966,3375.5120442620273,No
ID_05863,Female,1,Yes,No,52,Yes,Fiber optic,No internet service,No,No,No,No,No internet service,Two year,No,Credit card,39.045716827712646,4072.643655465663,No
ID_05864,Male,0,No,No,13,Yes,DSL,No internet service,No,No,No internet service,No,No internet service,Month-to-month,No,Electronic check,110.87096911000721,230.27556932527926,Yes
ID_05865,Male,1,No,No,20,No,Fiber optic,Yes,Yes,Yes,Yes,No,No,One year,No,Credit card,42.54722917527098,5931.403887659907,Yes
ID_05866,Male,1,Yes,No,56,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,Two year,Yes,Mailed check,27.05269074169016,2591.344920401675,Yes
ID_05867,Female,0,No,Yes,45,No,DSL,No,Yes,No,Yes,No,No internet service,Two year,Yes,Bank transfer,28.359029565685017,5644.218205883623,No
ID_05868,Female,1,Yes,Yes,25,Yes,Fiber optic,No internet service,No,No,No internet service,No,No internet service,One year,Yes,Bank transfer,55.84050655375436,6856.154533585319,No
ID_05869,Female,0,No,No,23,No,No,Yes,No,No internet service,No internet service,Yes,No internet service,Two year,Yes,Bank transfer,35.19730505008211,5529.485455732012,No
ID_05870,Male,0,Yes,Yes,4,No,No,No,No internet service,No,Yes,No internet service,Yes,Two year,No,Electronic check,68.24479762203454,5408.147671705621,No
ID_05871,Female,0,Yes,No,41,No,No,No,No internet service,No internet service,No internet service,No,Yes,Two year,No,Electronic check,65.38139902671767,4674.311566518445,No
ID_05872,Male,0,Yes,No,42,No,No,No internet service,No internet service,No internet service,No,No,No internet service,Month-to-month,No,Mailed check,103.62411079261452,108.02924297509564,No
ID_05873,Female,1,Yes,Yes,31,No,DSL,No,Yes,No internet service,Yes,No,Yes,One year,No,Electronic check,89.57451209700325,7240.168848896879,No
ID_05874,Male,1,No,Yes,5,No,Fiber optic,No internet service,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,89.83890760848735,6685.22322926286,No
ID_05875,Male,1,No,No,66,Yes,No,Yes,No,No,No,No,No internet service,Two year,No,Electronic check,79.07209540252671,1637.0322675209216,Yes
ID_05876,Male,0,No,Yes,6,Yes,No,Yes,Yes,No internet service,No internet service,No internet service,No,Two year,Yes,Credit card,24.741248005961996,1524.307614545917,No
ID_05877,Female,1,Yes,No,28,No,Fiber optic,No,No internet service,No,No internet service,Yes,Yes,Two year,Yes,Credit card,94.72520753082883,390.93156385762853,No
ID_05878,Female,1,No,No,33,No,DSL,No internet service,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer,55.85509472597172,3098.2405720454717,No
ID_05879,Female,1,No,No,6,Yes,No,Yes,No,Yes,No internet service,No,No,One year,No,Electronic check,103.61861179181848,7883.051645040149,Yes
ID_05880,Male,1,Yes,No,57,Yes,Fiber optic,No,Yes,No internet service,No internet service,Yes,Yes,Two year,Yes,Electronic check,44.66205414438982,868.312242521443,No
ID_05881,Male,0,Yes,Yes,30,Yes,Fiber optic,No,No internet service,No,No,No,No internet service,Month-to-month,No,Bank transfer,87.01102594882596,4563.603876873969,Yes
